LANDMARK_ID,LANDMARK_ID,DISTANCE
L0001654,L0002372,7522
L0009038,L0000363,4747
L0012254,L0000586,12168
L0001752,L0015540,8807
L0010323,L0015469,2522
L0009535,L0005979,8806
L0014976,L0009626,12408
L0006690,L0001938,1454
L0002113,L0003898,9445
L0011526,L0007629,4684
L0011956,L0002260,897
L0006014,L0004046,6783
L0014358,L0012006,6694
L0013265,L0003304,13401
L0009773,L0010253,12044
L0002718,L0012465,11220
L0010516,L0005719,5664
L0012751,L0010955,7346
L0013169,L0000348,7103
L0001884,L0011638,4408
L0009541,L0015088,3778
L0003125,L0005776,10005
L0008811,L0013901,3360
L0005100,L0002687,13545
L0007065,L0010037,929
L0005834,L0008076,7736
L0016127,L0006727,16147
L0013480,L0015174,6736
L0015857,L0011018,8925
L0012593,L0011005,13156
L0005477,L0004477,9067
L0001108,L0010811,3334
L0007723,L0012797,7310
L0007248,L0006376,12721
L0005478,L0009241,3277
L0000256,L0007242,12068
L0000599,L0008233,8326
L0001916,L0005193,4639
L0007241,L0012960,11649
L0014260,L0008928,7127
L0012188,L0003837,14497
L0007277,L0007157,3108
L0016330,L0001618,1782
L0002306,L0013826,1098
L0004668,L0001482,6296
L0002829,L0006243,9493
L0013816,L0001099,5817
L0014170,L0011117,15830
L0016114,L0001059,14462
L0003910,L0006107,2598
L0011983,L0003232,2680
L0014580,L0008206,6556
L0007877,L0000857,4961
L0013136,L0012294,16178
L0005293,L0015309,13963
L0007227,L0011718,2032
L0003177,L0008468,7452
L0005910,L0004821,516
L0007486,L0001244,10607
L0013618,L0004526,7628
L0010828,L0005154,327
L0000721,L0008110,8814
L0015563,L0014351,13647
L0001927,L0007176,4888
L0003360,L0009092,15039
L0013809,L0015904,7372
L0015717,L0005527,3142
L0014752,L0005176,4970
L0007990,L0001065,12986
L0007587,L0003859,12938
L0015725,L0015607,4489
L0006856,L0014133,11067
L0000232,L0013350,15605
L0014919,L0003017,4890
L0003522,L0006270,4849
L0002753,L0004786,9847
L0010885,L0002892,5454
L0007745,L0010300,12301
L0009165,L0013169,10884
L0012593,L0003408,15733
L0015501,L0007088,3759
L0005566,L0013648,12202
L0001087,L0000732,10460
L0002190,L0002243,13600
L0000254,L0014592,431
L0006126,L0004360,14674
L0005316,L0011378,14292
L0007267,L0006502,5562
L0009336,L0013408,19
L0000761,L0014136,5850
L0010045,L0000999,3344
L0012358,L0010225,1302
L0006571,L0009710,5134
L0007375,L0009138,2299
L0005763,L0007894,14247
L0001359,L0000034,8615
L0002526,L0009720,2334
L0000509,L0000304,14551
L0010173,L0002682,3451
L0014922,L0015137,7810
L0006775,L0003574,14151
L0006595,L0003392,13902
L0003740,L0008432,13682
L0001055,L0006207,5418
L0014530,L0011257,561
L0009851,L0011420,5653
L0010557,L0012366,7260
L0016195,L0014028,14353
L0013141,L0010084,1079
L0015939,L0009262,8424
L0012050,L0005133,15053
L0000541,L0006818,6464
L0014337,L0016299,15410
L0009086,L0015112,1770
L0010746,L0007068,8211
L0004928,L0006142,11607
L0006200,L0001365,12162
L0013667,L0014991,4479
L0015298,L0003017,3679
L0010128,L0009491,880
L0015593,L0001406,9919
L0001684,L0002454,7822
L0008112,L0012710,6299
L0016060,L0014071,11883
L0011648,L0015150,8710
L0004377,L0004264,3402
L0009253,L0013592,9565
L0013299,L0012139,620
L0002345,L0011615,12174
L0005186,L0009004,13617
L0004380,L0000926,6777
L0007245,L0009326,2128
L0003347,L0008752,12182
L0010011,L0014785,9138
L0014794,L0007413,1211
L0001549,L0014559,7649
L0010702,L0009854,1033
L0002516,L0004668,6452
L0004310,L0001674,10383
L0004506,L0009929,12960
L0015941,L0008987,8202
L0013748,L0011460,15392
L0015593,L0002695,14145
L0012800,L0008058,6669
L0008535,L0015268,7887
L0013960,L0009563,14487
L0001470,L0005319,12626
L0012108,L0015755,15647
L0000228,L0009413,2505
L0003114,L0015494,1931
L0016076,L0004442,10093
L0009520,L0014388,8808
L0013445,L0009697,12883
L0008049,L0013378,2149
L0002532,L0015646,9616
L0009958,L0002141,3802
L0009674,L0007973,1602
L0010397,L0001009,3246
L0004412,L0002779,13338
L0005908,L0005196,13538
L0013945,L0000285,9889
L0006067,L0013269,8977
L0009458,L0010532,8786
L0007239,L0008493,6344
L0001741,L0005368,3770
L0013068,L0011460,2295
L0014956,L0013486,13689
L0008262,L0015435,4264
L0012919,L0003291,5017
L0002957,L0005984,14835
L0000634,L0013060,6282
L0002804,L0009150,2701
L0011730,L0002335,14716
L0012280,L0007894,15458
L0014629,L0010361,12905
L0006759,L0008536,165
L0013385,L0008627,8717
L0003099,L0006896,8828
L0000730,L0004513,1657
L0001093,L0012986,6692
L0011955,L0010171,187
L0008162,L0012877,9701
L0014750,L0010288,15075
L0010198,L0012452,7145
L0014925,L0009069,4634
L0009135,L0013116,11049
L0000957,L0003732,11196
L0004477,L0003523,13741
L0011225,L0002730,13062
L0002527,L0011213,8795
L0010143,L0004742,5959
L0013502,L0000455,9255
L0007298,L0005774,9241
L0007311,L0014643,14894
L0013269,L0012219,13253
L0006740,L0002800,4610
L0001918,L0007398,328
L0014245,L0010729,416
L0001167,L0008861,7097
L0011875,L0013350,2731
L0001096,L0000962,13606
L0007743,L0015937,15656
L0007397,L0009359,1981
L0012627,L0010371,3803
L0015294,L0010830,14759
L0009331,L0015337,10207
L0014208,L0003923,1114
L0013301,L0001555,9830
L0011794,L0014162,15873
L0005080,L0016193,13180
L0000313,L0010776,13578
L0001877,L0011651,12736
L0015834,L0010131,15699
L0008929,L0007558,9937
L0009844,L0003445,4443
L0000366,L0003362,6393
L0011580,L0016259,14239
L0012418,L0001691,11413
L0000581,L0014766,7353
L0001292,L0009685,11708
L0004481,L0003329,15700
L0010471,L0004306,9910
L0010997,L0001935,8849
L0012020,L0011520,2829
L0015436,L0002170,3294
L0002762,L0014530,10301
L0014739,L0007749,3918
L0003368,L0001306,13367
L0014737,L0007781,9862
L0012279,L0009300,14580
L0012861,L0002049,14862
L0007635,L0007992,3190
L0001809,L0002559,7486
L0003808,L0006496,2468
L0002074,L0010134,14293
L0012788,L0015114,7827
L0009886,L0006456,11577
L0002636,L0015971,11843
L0010734,L0001119,15256
L0015394,L0005240,4602
L0011954,L0005936,8752
L0009775,L0009459,11742
L0012397,L0008242,14409
L0011895,L0000914,11327
L0009417,L0014515,981
L0006383,L0000574,13270
L0009929,L0002226,15989
L0001104,L0002468,12322
L0000511,L0006980,45
L0010432,L0013849,13860
L0002313,L0008565,12040
L0009347,L0004250,14024
L0000846,L0007532,3740
L0015149,L0010366,13021
L0015317,L0015061,12209
L0010855,L0005047,15112
L0009197,L0000053,11994
L0014532,L0005869,9227
L0007677,L0013981,4937
L0003935,L0002571,6138
L0006410,L0007463,16056
L0002368,L0006220,59
L0013067,L0003967,7386
L0001632,L0008900,10996
L0000399,L0015905,1513
L0016280,L0005176,7827
L0007343,L0007762,13132
L0008442,L0016240,16004
L0013713,L0014275,10476
L0004101,L0003043,11752
L0008229,L0012727,6835
L0000643,L0007492,95
L0001342,L0008728,12548
L0012993,L0006542,7203
L0006835,L0015832,11755
L0000523,L0002301,11594
L0000643,L0012188,8372
L0007164,L0005554,2435
L0004876,L0011057,1790
L0005191,L0013515,11174
L0007381,L0003074,11870
L0003894,L0005593,5355
L0008960,L0002664,2430
L0008843,L0008241,4386
L0005812,L0010358,2306
L0013904,L0004891,15016
L0007921,L0015393,15038
L0010787,L0015211,14923
L0008180,L0012124,12615
L0009453,L0002576,2281
L0008726,L0007274,5063
L0008979,L0001600,203
L0000370,L0008922,2552
L0011826,L0015190,11620
L0003570,L0014212,5878
L0006272,L0014583,15738
L0001689,L0001169,3867
L0001043,L0008258,4168
L0009015,L0008151,5133
L0013851,L0007148,3718
L0012116,L0012695,13811
L0008720,L0007030,9809
L0002623,L0012396,2761
L0013822,L0008467,10435
L0008084,L0003623,10034
L0005309,L0007105,4352
L0015173,L0002490,3007
L0013194,L0000278,3401
L0001955,L0010816,2837
L0003413,L0002100,7367
L0002320,L0007713,13544
L0007543,L0012562,10760
L0010630,L0013251,15631
L0003653,L0001249,3346
L0008576,L0005033,2307
L0001493,L0009502,5734
L0004541,L0010696,13888
L0003926,L0001094,3173
L0000350,L0002302,3399
L0012887,L0002386,10500
L0009832,L0008978,11145
L0013126,L0010075,1764
L0004029,L0002046,8674
L0009600,L0006323,399
L0002442,L0002631,9368
L0008088,L0004650,10121
L0006984,L0002347,11787
L0008701,L0015223,1533
L0015999,L0004489,13629
L0009067,L0008443,6892
L0006646,L0010722,2971
L0001583,L0007795,7245
L0006400,L0006602,9135
L0007505,L0009446,1673
L0015668,L0000228,12588
L0015854,L0000222,162
L0015930,L0014700,16011
L0013417,L0000474,7699
L0007826,L0012189,4240
L0004346,L0009254,6285
L0002665,L0015758,6629
L0000432,L0011514,6471
L0009350,L0005577,10784
L0010245,L0001571,7923
L0000468,L0004493,14644
L0004995,L0009042,12018
L0007065,L0008852,1988
L0008859,L0005257,7318
L0009814,L0008002,11142
L0005509,L0015908,9641
L0008614,L0008264,10573
L0005925,L0001064,12383
L0015460,L0013667,14969
L0012155,L0010524,12650
L0016125,L0016035,9784
L0013007,L0008836,13549
L0008726,L0007856,2119
L0014000,L0013891,14796
L0003273,L0000069,11405
L0011612,L0000466,13119
L0000285,L0001672,11875
L0005302,L0002871,1110
L0008760,L0009934,13031
L0006818,L0001232,9463
L0008879,L0002616,10431
L0003305,L0012426,7317
L0009346,L0014790,2615
L0008413,L0008585,8804
L0015185,L0011393,15651
L0005535,L0000100,3401
L0003143,L0004962,8802
L0014814,L0000743,9400
L0013771,L0011978,9907
L0009919,L0011267,2940
L0006429,L0011667,2401
L0009655,L0008328,9468
L0011000,L0015629,12199
L0002545,L0001449,3003
L0013968,L0004448,5225
L0012508,L0005526,9875
L0013218,L0008716,6537
L0002400,L0014306,9477
L0010083,L0012969,8967
L0000173,L0005262,14728
L0009851,L0005147,10282
L0012130,L0004684,13266
L0007785,L0004181,1239
L0005930,L0003481,1088
L0001892,L0006930,11112
L0004898,L0009958,8260
L0011292,L0005991,9942
L0015793,L0009353,15919
L0015649,L0003880,11327
L0005693,L0010110,15995
L0009702,L0008414,15770
L0003359,L0007400,257
L0002218,L0003803,14997
L0007926,L0014595,9769
L0003784,L0004310,10029
L0001398,L0000727,2842
L0003400,L0005298,3410
L0010937,L0012868,344
L0007071,L0002358,8382
L0006928,L0010645,2490
L0002781,L0009148,10380
L0004232,L0012441,14146
L0012781,L0009489,4242
L0013545,L0005360,4731
L0009806,L0009946,10082
L0014679,L0013264,4241
L0004934,L0015456,4503
L0008849,L0005690,12299
L0002302,L0014432,11145
L0002227,L0000620,965
L0015306,L0011316,424
L0012708,L0014173,11638
L0000493,L0000374,3005
L0008265,L0000031,9669
L0000262,L0010388,13317
L0004288,L0004491,7602
L0012308,L0013097,10780
L0005634,L0007664,2586
L0011291,L0004765,10683
L0008835,L0004037,14562
L0006322,L0011489,7364
L0004824,L0011013,13697
L0004196,L0004065,11987
L0006937,L0011633,6286
L0015883,L0003036,14016
L0005402,L0008938,714
L0007644,L0010408,11373
L0014746,L0010885,7199
L0001440,L0006997,7835
L0000092,L0003211,4949
L0014517,L0015970,8924
L0002290,L0002971,14816
L0008234,L0015583,13868
L0004608,L0000113,15161
L0002335,L0008316,16324
L0012624,L0006471,6091
L0000676,L0004185,5435
L0005268,L0015667,13402
L0002530,L0009650,3490
L0014574,L0002100,14126
L0002082,L0007558,15138
L0002794,L0004040,3210
L0016370,L0001173,10952
L0007990,L0009755,13206
L0001293,L0002915,3983
L0008756,L0006062,5536
L0004799,L0007642,8141
L0015873,L0012306,13694
L0008191,L0001364,11216
L0015759,L0000332,4015
L0006432,L0001963,6811
L0014052,L0008406,13305
L0004988,L0015222,63
L0006157,L0009552,12208
L0015893,L0001242,10140
L0014084,L0013329,9954
L0001747,L0015890,773
L0015699,L0009017,4195
L0004380,L0014611,4091
L0016342,L0011270,13970
L0013920,L0006533,13323
L0002770,L0009276,566
L0002209,L0009146,11050
L0002645,L0007859,10378
L0015863,L0009157,13524
L0001247,L0006998,159
L0012816,L0007486,5137
L0016132,L0000996,10327
L0001195,L0013755,4107
L0012957,L0008061,10420
L0001765,L0007059,15976
L0003463,L0007946,10319
L0003300,L0013099,7401
L0007824,L0000525,11323
L0015777,L0011103,2680
L0009663,L0012535,14339
L0011252,L0000273,4925
L0009609,L0016297,15811
L0016311,L0013772,13256
L0012924,L0003513,9887
L0009847,L0013992,6996
L0000079,L0014457,2156
L0000750,L0007011,15179
L0002187,L0002493,6571
L0005530,L0007795,7581
L0003070,L0015309,12350
L0006330,L0007152,16224
L0008129,L0004376,9253
L0012197,L0001880,5270
L0014459,L0015329,7978
L0001774,L0004405,10501
L0014751,L0014399,1970
L0003834,L0012693,10209
L0015376,L0002246,11361
L0001964,L0008063,5756
L0008149,L0006206,9391
L0001825,L0015382,5765
L0006300,L0000162,8841
L0007181,L0010642,6925
L0006261,L0001721,5256
L0006327,L0005748,15922
L0011311,L0013978,14372
L0013742,L0013890,11167
L0007807,L0000774,2141
L0002718,L0016316,11179
L0009102,L0002385,15219
L0015017,L0006711,14151
L0014681,L0010175,9629
L0001279,L0008595,5051
L0006691,L0006057,10898
L0001916,L0013627,6094
L0009541,L0008710,12213
L0002120,L0007038,12787
L0013108,L0004438,16145
L0006718,L0011269,15556
L0012241,L0001855,14847
L0009092,L0010824,10635
L0013196,L0013526,3024
L0000329,L0002486,15477
L0000031,L0014564,3067
L0011517,L0014918,5041
L0006750,L0004888,11622
L0013231,L0000325,15035
L0008369,L0011462,14862
L0002713,L0009632,15934
L0011872,L0002984,10070
L0010393,L0006395,4770
L0009671,L0004230,3156
L0015976,L0014136,6624
L0009791,L0011322,7270
L0012366,L0000479,13046
L0001875,L0004579,12367
L0010830,L0003031,9855
L0006215,L0012771,11972
L0003703,L0000105,7164
L0011698,L0013189,12487
L0008277,L0000828,15421
L0004181,L0007781,13505
L0009406,L0010906,5185
L0013861,L0011479,13556
L0004141,L0007065,6929
L0009238,L0011065,14014
L0015465,L0012828,741
L0013595,L0007904,9110
L0011299,L0007435,13132
L0013334,L0005373,1484
L0006996,L0013123,10706
L0013858,L0000912,3849
L0004465,L0007659,7837
L0011767,L0006102,9109
L0000967,L0007711,1180
L0002395,L0002071,11079
L0005979,L0002003,14534
L0006480,L0002613,8127
L0012192,L0005793,13801
L0004643,L0005928,2936
L0007276,L0013672,11127
L0000563,L0008701,5871
L0013390,L0014312,11313
L0003937,L0000718,17
L0002021,L0013351,1692
L0000891,L0010095,14333
L0003089,L0004773,11888
L0009178,L0014804,8144
L0013305,L0002739,8476
L0013325,L0016083,2648
L0011089,L0014226,5251
L0016147,L0012879,371
L0010381,L0013831,14215
L0002346,L0015342,12883
L0015644,L0010991,7555
L0009477,L0004743,4694
L0014338,L0006340,10566
L0008739,L0002895,6411
L0015593,L0010304,12353
L0002487,L0008238,9442
L0009098,L0000990,7495
L0012686,L0009361,6266
L0005940,L0003208,8378
L0002375,L0001225,4631
L0001994,L0010806,2382
L0010111,L0002823,840
L0013638,L0008472,177
L0008548,L0009140,10653
L0000690,L0014440,2427
L0004441,L0006507,7826
L0005407,L0005417,295
L0000894,L0005686,4612
L0005118,L0005033,10442
L0004358,L0005966,5321
L0009080,L0009983,15096
L0010740,L0001565,12364
L0002094,L0003969,6752
L0004911,L0011881,16232
L0006990,L0000367,1571
L0009383,L0009993,15763
L0006106,L0006742,9027
L0011840,L0005370,7945
L0006356,L0004775,9269
L0008723,L0003187,15808
L0000769,L0004123,5109
L0011534,L0006664,15268
L0011530,L0012786,4025
L0009690,L0002089,4455
L0011061,L0013896,14796
L0006721,L0009177,5609
L0004610,L0013435,12729
L0009097,L0012404,1877
L0005410,L0012672,11260
L0014639,L0010494,14342
L0010108,L0015237,2193
L0009345,L0001208,6912
L0009586,L0008071,2728
L0011058,L0008499,16263
L0000438,L0005340,16250
L0008861,L0010055,7301
L0003345,L0008106,15637
L0012118,L0004752,6229
L0011602,L0005525,5562
L0008110,L0007793,2828
L0011710,L0006714,1924
L0002512,L0012013,6825
L0000923,L0007243,1952
L0015058,L0010012,7535
L0006620,L0001724,16071
L0010139,L0000811,7030
L0008809,L0003889,13529
L0011143,L0005785,6098
L0008901,L0011907,2605
L0013177,L0015275,8747
L0009980,L0000497,13779
L0002854,L0003940,12494
L0004866,L0007506,14826
L0007593,L0007303,14470
L0005521,L0014978,4686
L0009241,L0009476,3829
L0008511,L0009906,7729
L0006957,L0010073,15868
L0000124,L0001853,5034
L0011179,L0012662,13602
L0004784,L0001525,7523
L0010611,L0000792,9820
L0015694,L0012459,3615
L0013335,L0014283,14183
L0012209,L0012407,11047
L0002370,L0009245,9239
L0013155,L0003238,3880
L0000109,L0013894,10261
L0014485,L0008226,1138
L0000093,L0006297,9339
L0000389,L0015305,15436
L0010650,L0007877,14646
L0006041,L0015450,14286
L0006809,L0013167,14251
L0013043,L0007981,8399
L0001006,L0010848,10225
L0003625,L0004891,8951
L0001334,L0014754,8230
L0010174,L0012999,8830
L0011009,L0003575,6735
L0015739,L0007653,9709
L0011053,L0006902,14455
L0013294,L0000475,5123
L0004602,L0011357,11791
L0010610,L0006779,15667
L0006514,L0014032,4130
L0002573,L0006517,15653
L0015037,L0001351,13204
L0000670,L0008840,4410
L0006551,L0009206,10479
L0003573,L0004856,16378
L0011838,L0014476,158
L0009555,L0005573,15890
L0008342,L0009101,8888
L0002418,L0015602,365
L0012200,L0007234,9234
L0013265,L0007200,566
L0010286,L0005893,6619
L0002888,L0005985,1891
L0006095,L0002935,12094
L0008114,L0001876,8941
L0001322,L0001047,2876
L0014069,L0001469,1023
L0000818,L0010822,10134
L0005139,L0013419,7457
L0005846,L0012392,13216
L0002559,L0010577,3411
L0004300,L0007820,109
L0012652,L0016138,4329
L0004772,L0001693,3239
L0004354,L0013356,10023
L0001081,L0015063,13823
L0007446,L0009662,14361
L0013942,L0000428,14942
L0012536,L0005946,15227
L0015258,L0007245,4948
L0007207,L0004074,12087
L0008045,L0010944,11866
L0009100,L0005970,7534
L0001090,L0008483,14227
L0012588,L0007346,11178
L0003517,L0011491,5695
L0004340,L0015959,12384
L0015497,L0012072,3042
L0014872,L0002750,6382
L0008590,L0005828,5862
L0015860,L0006452,7943
L0007549,L0003456,845
L0009862,L0001893,1321
L0002770,L0011747,3300
L0012604,L0011877,5542
L0009304,L0012933,10294
L0010703,L0003419,5362
L0005218,L0015590,4500
L0009759,L0006047,192
L0002749,L0014270,10788
L0011570,L0000805,1901
L0008474,L0002471,12697
L0015181,L0002394,9332
L0005098,L0010236,5845
L0002144,L0005512,5685
L0015915,L0007694,7011
L0000170,L0015220,7863
L0012542,L0009748,2519
L0014147,L0005741,3218
L0002772,L0003506,8403
L0011047,L0009055,296
L0008670,L0008018,7534
L0004107,L0005378,11773
L0016062,L0014290,26
L0012773,L0006020,9961
L0013719,L0002815,15253
L0000090,L0006249,10303
L0016159,L0012443,260
L0008792,L0000115,10635
L0005196,L0009170,12185
L0005049,L0000783,14764
L0000400,L0007291,12507
L0009179,L0000903,11544
L0008077,L0000022,3937
L0007679,L0012919,8056
L0015466,L0008046,9541
L0014078,L0014364,15112
L0015816,L0008732,11211
L0015374,L0010255,3777
L0005798,L0007882,8004
L0011621,L0011503,10244
L0008109,L0002411,8178
L0003378,L0004540,14894
L0013940,L0011147,9591
L0015397,L0014085,2907
L0002990,L0003971,8860
L0000671,L0016005,7147
L0002233,L0007018,276
L0009937,L0007098,10402
L0000178,L0001382,12686
L0014137,L0010779,13977
L0015631,L0006964,12230
L0012945,L0011144,15397
L0013079,L0014144,891
L0011176,L0012326,14442
L0013350,L0003721,14356
L0009538,L0015057,10716
L0007417,L0010046,3042
L0008371,L0016235,15645
L0009972,L0012573,5701
L0014103,L0001792,15153
L0001260,L0009215,10247
L0008698,L0003318,14103
L0005507,L0013432,11646
L0009563,L0007812,4211
L0014346,L0008591,8222
L0015106,L0014156,10911
L0010861,L0014430,5829
L0014128,L0014607,13351
L0004638,L0014261,8268
L0013698,L0000901,14694
L0010867,L0012081,13470
L0013197,L0015773,12145
L0016105,L0010100,11021
L0004305,L0015058,6744
L0011821,L0007932,7961
L0003350,L0009382,12723
L0003105,L0004018,11420
L0009731,L0009057,8859
L0007369,L0008359,14088
L0006688,L0008907,12615
L0014687,L0006083,7936
L0015324,L0010649,15768
L0004296,L0005005,8527
L0013167,L0001572,13951
L0009931,L0012073,2332
L0013908,L0008705,15244
L0000717,L0010973,8021
L0007148,L0003637,16260
L0012669,L0009620,10561
L0015153,L0009922,14375
L0010742,L0005868,16064
L0012425,L0011565,10430
L0007066,L0006029,5754
L0007494,L0011052,14668
L0006485,L0003556,1330
L0006143,L0015195,2451
L0008121,L0000086,6706
L0012800,L0001445,12712
L0001876,L0001871,13417
L0010232,L0014695,13058
L0008092,L0003093,5952
L0004012,L0006781,5843
L0001633,L0011292,13598
L0013057,L0016111,12239
L0004820,L0014609,1392
L0007930,L0004086,4418
L0004540,L0014295,12384
L0011177,L0001792,12119
L0001605,L0005574,5945
L0003244,L0015080,13260
L0011735,L0002066,2866
L0004121,L0013121,9812
L0008554,L0001416,5870
L0008622,L0001133,15051
L0005030,L0011154,6465
L0011415,L0002113,296
L0006358,L0001519,6551
L0012413,L0010598,3365
L0008568,L0004498,7363
L0011804,L0010418,7238
L0003697,L0012221,12226
L0002671,L0002244,1351
L0007876,L0003675,3156
L0015358,L0012883,8923
L0004465,L0007078,369
L0011650,L0002166,348
L0016242,L0007537,11218
L0013810,L0012405,10823
L0014013,L0005038,10856
L0010479,L0000514,14988
L0009960,L0000341,6087
L0000979,L0015526,7526
L0013991,L0006600,3501
L0008246,L0009851,1467
L0015731,L0005954,1529
L0015750,L0014213,9253
L0013061,L0009095,4684
L0007101,L0006000,9169
L0012714,L0012476,15316
L0010712,L0013358,15453
L0014976,L0010009,4473
L0003970,L0013263,9037
L0006637,L0009803,5822
L0008704,L0005703,6701
L0003971,L0011086,15251
L0009116,L0014250,13503
L0007215,L0013776,9947
L0011129,L0005495,7868
L0010640,L0008280,3978
L0002263,L0001374,64
L0004321,L0012775,6882
L0012132,L0013595,5117
L0009265,L0011784,1474
L0004105,L0004997,6253
L0008314,L0005440,15201
L0009613,L0006250,10546
L0013287,L0013353,10912
L0010116,L0003873,13591
L0010954,L0009103,5543
L0002653,L0009195,15031
L0008423,L0007480,5998
L0015875,L0006772,16288
L0008326,L0003308,3653
L0001237,L0007957,2518
L0000977,L0011376,960
L0014808,L0006711,6188
L0003318,L0014548,6719
L0014139,L0004226,15304
L0009589,L0007936,261
L0013959,L0011241,14567
L0008466,L0003059,11440
L0013327,L0000807,14193
L0002961,L0009572,592
L0006976,L0007392,9506
L0004699,L0016094,11706
L0008927,L0014237,8765
L0014957,L0009818,16251
L0000880,L0013758,15573
L0005066,L0010281,112
L0012482,L0007502,8270
L0006610,L0002172,13492
L0001052,L0002442,6627
L0006347,L0015646,528
L0011400,L0013214,15752
L0004145,L0010168,6490
L0015772,L0015560,15561
L0013063,L0008547,14625
L0010446,L0000758,3037
L0000395,L0005858,3528
L0001606,L0000340,13665
L0003922,L0011164,11215
L0000945,L0004992,14315
L0004433,L0010899,9376
L0007007,L0011981,1859
L0007468,L0001121,654
L0010358,L0004402,13734
L0016002,L0007109,5560
L0005732,L0002949,13036
L0005352,L0000132,5280
L0009597,L0006191,4941
L0011678,L0000176,437
L0011231,L0013385,15610
L0010717,L0011714,11397
L0002015,L0013934,7071
L0013399,L0015649,11066
L0008672,L0002548,2666
L0004879,L0008211,3933
L0006472,L0011083,8783
L0016148,L0015333,636
L0006795,L0015342,9736
L0015937,L0004187,15553
L0000357,L0008532,5472
L0009122,L0014895,1022
L0008114,L0004543,7737
L0003106,L0011778,10660
L0016040,L0013889,13290
L0007492,L0015063,6369
L0014187,L0013950,7785
L0013366,L0014280,3584
L0010554,L0013644,10892
L0013149,L0011112,11462
L0015405,L0001533,10696
L0009198,L0010264,6652
L0008905,L0009724,8403
L0015586,L0011614,6103
L0005979,L0009025,2594
L0000033,L0002134,3500
L0005013,L0004327,12257
L0005834,L0003144,9067
L0001151,L0002505,2812
L0007374,L0007925,1198
L0004365,L0010282,5945
L0001111,L0005865,11800
L0015873,L0004827,15645
L0001994,L0013814,9446
L0014890,L0007833,2886
L0000293,L0005186,465
L0010112,L0004219,448
L0012056,L0003823,13131
L0006248,L0004313,8666
L0001512,L0005680,15452
L0004433,L0000199,4025
L0009409,L0012827,7379
L0002277,L0010198,4340
L0014707,L0006144,4507
L0008567,L0013475,12670
L0012975,L0015665,635
L0004551,L0008213,10572
L0001799,L0003337,9538
L0015495,L0015389,4038
L0003218,L0004947,4170
L0002502,L0013601,6630
L0005755,L0007412,2971
L0004496,L0015625,993
L0003386,L0006068,2861
L0007482,L0009896,10753
L0004318,L0003874,14374
L0001697,L0003422,5352
L0001687,L0012355,10574
L0007898,L0001129,9868
L0005911,L0008439,7129
L0016270,L0000101,1589
L0000099,L0011609,6359
L0009387,L0006526,7631
L0003486,L0001067,9604
L0009521,L0015055,10221
L0011574,L0003034,11678
L0015534,L0002016,1036
L0003492,L0012128,8052
L0012860,L0008557,2765
L0007903,L0010247,8540
L0014902,L0015617,1104
L0000491,L0010327,8598
L0006689,L0010589,12676
L0011053,L0003897,11658
L0010690,L0003152,1557
L0015376,L0013339,13285
L0016268,L0000643,3911
L0011373,L0014585,12616
L0011120,L0013836,6250
L0004951,L0009268,4828
L0005125,L0000015,11231
L0008919,L0009068,2661
L0003699,L0009016,11164
L0010736,L0015881,601
L0000384,L0012289,3773
L0002123,L0007051,11748
L0010074,L0006976,13196
L0015564,L0001523,9655
L0009249,L0011887,13801
L0007335,L0004925,8654
L0000186,L0009051,15560
L0002020,L0004042,6171
L0014367,L0015170,1173
L0002432,L0003351,2996
L0009018,L0000966,3789
L0006299,L0000741,2474
L0007996,L0008909,8436
L0007902,L0014985,732
L0006626,L0004663,6009
L0003188,L0011987,15476
L0010185,L0005539,1031
L0004279,L0004504,11868
L0009650,L0001490,1730
L0004278,L0009174,2737
L0009611,L0009030,14824
L0011792,L0002759,11737
L0008943,L0015351,8488
L0008605,L0006570,12732
L0007171,L0000478,15142
L0005859,L0014430,1252
L0007554,L0011831,2504
L0010857,L0007781,6998
L0015339,L0010447,5984
L0010750,L0010034,9882
L0003434,L0011052,10658
L0000009,L0007927,3968
L0009786,L0006774,14984
L0014982,L0012958,9285
L0010686,L0008274,5973
L0003945,L0013903,4730
L0011749,L0010654,2719
L0009800,L0009616,2707
L0004402,L0009503,3488
L0013156,L0002409,3058
L0000536,L0006278,10799
L0006708,L0015687,8457
L0011747,L0000451,996
L0009725,L0001591,4944
L0004451,L0000265,6055
L0009644,L0013438,402
L0004832,L0012205,8769
L0005646,L0001779,7225
L0000371,L0011866,2899
L0013341,L0012662,12971
L0003280,L0000493,8742
L0005864,L0004134,10375
L0013878,L0014516,9407
L0001746,L0012830,9217
L0002517,L0011686,12069
L0001059,L0003737,2518
L0002996,L0000747,11997
L0005119,L0002705,15273
L0004096,L0008621,8393
L0002899,L0001573,3968
L0009923,L0013899,9216
L0004690,L0015192,4928
L0010263,L0004624,7116
L0009687,L0006179,11003
L0016366,L0014583,15097
L0006999,L0016066,5111
L0008530,L0008356,9953
L0013919,L0012610,13998
L0004970,L0009747,2898
L0011441,L0001865,14378
L0014066,L0003499,12632
L0011554,L0000908,3951
L0009854,L0010177,319
L0015704,L0007570,4253
L0009862,L0006454,7054
L0009291,L0012499,7783
L0015103,L0013278,11841
L0006693,L0001943,1538
L0006289,L0008496,9272
L0009206,L0008458,10567
L0005210,L0012440,2487
L0004457,L0014593,1357
L0003419,L0011218,15485
L0010639,L0011896,2089
