LANDMARK_ID,LANDMARK_ID,DISTANCE
L0002773,L0001295,2157
L0000441,L0001390,1135
L0002272,L0003958,2852
L0003100,L0000906,3378
L0002746,L0001657,3197
L0002838,L0001842,3724
L0000243,L0001094,2238
L0003139,L0000289,3341
L0002628,L0000665,2942
L0003684,L0003840,2597
L0001580,L0001775,2980
L0002852,L0001251,1900
L0001398,L0000743,1949
L0003391,L0001139,2054
L0000240,L0000660,63
L0002493,L0003753,1398
L0000455,L0000298,20
L0003024,L0003521,679
L0002748,L0003313,2212
L0001423,L0003263,584
L0000072,L0002133,3841
L0001322,L0001185,660
L0001464,L0000293,2484
L0001803,L0001178,1762
L0001380,L0002613,348
L0003590,L0003166,3997
L0000618,L0002785,1425
L0003728,L0001670,979
L0003848,L0003850,1404
L0001639,L0003410,77
L0001555,L0001062,3094
L0003483,L0002871,1766
L0000415,L0002512,1005
L0003615,L0002842,581
L0000886,L0000216,3227
L0003573,L0002770,3750
L0001049,L0003934,1832
L0000093,L0000139,73
L0002089,L0004030,529
L0001908,L0002061,1856
L0002420,L0000337,2783
L0000584,L0001633,1126
L0002213,L0002381,392
L0003503,L0003447,33
L0002254,L0001596,1308
L0001135,L0000588,598
L0001675,L0003810,2836
L0002478,L0001277,2614
L0002334,L0002167,1181
L0000471,L0001836,1977
L0003608,L0003933,1492
L0002086,L0001169,3254
L0001367,L0003882,967
L0002365,L0002523,142
L0003837,L0000833,2686
L0000132,L0003787,2506
L0001140,L0003260,1049
L0002422,L0003074,1483
L0003631,L0001846,1997
L0003235,L0000668,2500
L0000877,L0003505,1950
L0002827,L0000571,471
L0003170,L0000608,789
L0003935,L0002708,1665
L0004082,L0001375,3972
L0000242,L0002779,1595
L0001095,L0003318,3402
L0001620,L0003430,2778
L0004019,L0000492,1707
L0000153,L0002172,421
L0000260,L0002316,1920
L0002350,L0001039,198
L0003817,L0000049,3079
L0003018,L0001678,1829
L0003587,L0000775,3218
L0002880,L0001584,3197
L0001514,L0002401,1896
L0003194,L0003152,3953
L0002661,L0001427,2005
L0000183,L0003541,351
L0002677,L0003592,1377
L0001327,L0000690,3189
L0000745,L0001133,2365
L0003063,L0001361,2583
L0000786,L0003328,1025
L0002582,L0003306,2493
L0002157,L0001494,1133
L0003812,L0001372,1034
L0000529,L0001065,3419
L0000298,L0002168,2219
L0003787,L0002915,2197
L0001612,L0003259,3439
L0003685,L0004052,1360
L0001515,L0003699,3053
L0003193,L0000481,898
L0002345,L0001143,1917
L0002698,L0001713,2887
L0003857,L0003135,2331
L0003749,L0000411,1882
L0003107,L0002706,896
L0003115,L0003337,290
L0000305,L0002960,1660
L0001206,L0002630,1537
L0001401,L0002889,772
L0001014,L0000214,84
L0002358,L0000995,2215
L0001105,L0002412,2341
L0002160,L0001322,3806
L0000980,L0001446,1767
L0000453,L0002030,1976
L0000356,L0002627,2231
L0000359,L0000258,3694
L0001291,L0003768,3357
L0002312,L0001741,3640
L0000512,L0000394,2151
L0001402,L0003163,1466
L0003141,L0002406,3222
L0001663,L0002220,2115
L0000179,L0002105,3318
L0000767,L0001738,845
L0002561,L0002413,478
L0003412,L0001792,2525
L0000415,L0001707,981
L0001288,L0001629,880
L0001598,L0002301,3615
L0003872,L0001670,1431
L0003561,L0000839,1281
L0003812,L0000225,2239
L0002276,L0002201,3299
L0003340,L0000929,1611
L0000314,L0003623,2352
L0003514,L0003716,45
L0003942,L0000630,1431
L0002530,L0002745,1358
L0003739,L0002587,2391
L0001423,L0001199,3162
L0001280,L0002850,280
L0003467,L0003535,2732
L0002426,L0002188,2587
L0001273,L0002934,138
L0002136,L0003882,4060
L0002570,L0001408,2103
L0001361,L0002940,3642
L0001359,L0003986,533
L0000017,L0000554,1703
L0002048,L0000604,2177
L0002341,L0000370,442
L0000085,L0002035,3807
L0003024,L0003932,3485
L0003819,L0003595,2731
L0000203,L0000919,3300
L0003304,L0000792,1529
L0001395,L0001475,4053
L0000293,L0001354,3127
L0002607,L0000944,2283
L0001161,L0001111,110
L0001121,L0001116,3957
L0001377,L0002431,2646
L0001775,L0001189,1107
L0000865,L0003842,1469
L0001040,L0001663,2644
L0000762,L0000479,3168
L0003448,L0003358,975
L0002465,L0003697,1732
L0000271,L0000337,1727
L0003747,L0000605,1310
L0001537,L0003998,3237
L0001221,L0000454,237
L0000698,L0002832,2026
L0002787,L0002225,4005
L0003222,L0003695,1574
L0003261,L0000999,2859
L0003887,L0003680,2317
L0000476,L0000501,864
L0002363,L0002116,4073
L0003592,L0003344,723
L0001870,L0003522,3183
L0001501,L0000532,1243
L0001409,L0002632,3817
L0004089,L0002691,1752
L0001809,L0000297,2250
L0000231,L0001812,916
L0002322,L0003291,241
L0001380,L0001368,1108
L0003777,L0003262,263
L0002289,L0002867,3623
L0001417,L0000040,877
L0001987,L0001247,3327
L0001134,L0001718,188
L0001424,L0001589,4004
L0000070,L0001841,1843
L0001871,L0000983,931
L0000887,L0003273,21
L0000678,L0000682,872
L0001002,L0000916,4034
L0002939,L0003309,1574
L0002560,L0002466,2949
L0000527,L0001659,1626
L0001945,L0001666,1241
L0001303,L0002639,3902
L0001328,L0002395,774
L0001405,L0002049,1286
L0000054,L0001880,3466
L0002290,L0000477,2156
L0000491,L0000026,1564
L0001545,L0000009,3458
L0001256,L0000508,1453
L0002472,L0003194,3636
L0003336,L0001395,3078
L0003065,L0002403,1431
L0000424,L0000443,1410
L0001214,L0002675,163
L0002470,L0001730,2833
L0001878,L0002358,962
L0002376,L0001250,3864
L0001350,L0001394,1113
L0000219,L0003688,3892
L0000550,L0001140,1334
L0001754,L0002359,2908
L0000094,L0000245,1065
L0003838,L0000931,2289
L0003060,L0003091,2435
L0003854,L0003944,1999
L0002209,L0000142,3740
L0000942,L0003039,273
L0001843,L0002179,556
L0003869,L0000834,2292
L0003248,L0000583,3707
L0001341,L0002826,3536
L0001316,L0002555,1037
L0002609,L0002266,295
L0003138,L0002906,174
L0000977,L0002544,3564
L0002640,L0000110,1297
L0001826,L0002990,201
L0002297,L0003764,228
L0001612,L0002717,2423
L0003256,L0002134,634
L0001129,L0000947,3110
L0004088,L0001478,3204
L0004037,L0000738,1262
L0003641,L0000859,1885
L0001939,L0002997,3163
L0000449,L0002901,45
L0002512,L0001685,2283
L0003659,L0004028,3353
L0000633,L0001163,3036
L0003078,L0000620,541
L0002648,L0000306,707
L0003758,L0001816,2187
L0000586,L0002163,2870
L0003679,L0001397,3430
L0000598,L0001612,2129
L0000275,L0003206,2734
L0002936,L0000469,2861
L0002131,L0001724,1013
L0003068,L0003076,671
L0003793,L0003966,3364
L0001925,L0001948,3585
L0001381,L0001456,833
L0003207,L0001738,3856
L0003840,L0001867,927
L0000519,L0001233,137
L0003072,L0003199,1384
L0001570,L0001213,936
L0000235,L0001222,2159
L0002477,L0000032,2446
L0001003,L0003858,2822
L0000056,L0001637,2824
L0001959,L0000019,4006
L0001684,L0003647,2495
L0001912,L0004019,1641
L0000797,L0002837,2394
L0000658,L0000305,3679
L0002122,L0001011,1207
L0003293,L0001419,2526
L0001172,L0001276,370
L0002625,L0000981,1547
L0000676,L0003493,327
L0001647,L0004023,3338
L0003061,L0003713,2856
L0001470,L0000261,2475
L0000633,L0003463,4072
L0003472,L0002355,348
L0002414,L0000051,1079
L0001632,L0002751,3248
L0001757,L0001557,1938
L0003566,L0002400,1143
L0002859,L0001474,1476
L0002321,L0003079,1712
L0001776,L0000875,3778
L0001818,L0002335,2070
L0000679,L0002730,3387
L0003573,L0003145,203
L0003102,L0000515,1749
L0001195,L0002118,232
L0003660,L0000220,1343
L0000580,L0000631,988
L0003695,L0003305,1424
L0000693,L0001841,4063
L0002679,L0003854,3715
L0000757,L0000389,2477
L0001488,L0000116,872
L0004003,L0004067,2317
L0003058,L0000069,3382
L0001498,L0001439,2899
L0004070,L0002952,1202
L0002672,L0002797,894
L0003370,L0000716,2702
L0002072,L0000136,3510
L0001503,L0002613,2555
L0002618,L0002015,1553
L0003684,L0002674,3681
L0003977,L0000119,3082
L0000992,L0002630,1133
L0003073,L0002571,2168
L0001034,L0000054,2370
L0003180,L0000706,1243
L0001803,L0000351,2824
L0004003,L0000706,3382
L0003845,L0001290,2644
L0002840,L0003838,1
L0000390,L0002543,1592
L0003978,L0000843,935
L0002123,L0003843,1155
L0002715,L0000635,3987
L0002687,L0003385,2689
L0001259,L0002578,2030
L0002764,L0000990,527
L0001147,L0000039,1172
L0001179,L0002194,151
L0003931,L0002630,410
L0001643,L0000610,1412
L0000525,L0001485,680
L0003918,L0002402,3175
L0002475,L0000554,1015
L0001452,L0000998,3980
L0002406,L0002158,3789
L0002940,L0001143,258
L0001157,L0001721,2485
L0001679,L0003776,2984
L0001162,L0001298,34
L0002793,L0001051,1687
L0003799,L0003682,3223
L0001654,L0001536,1327
L0003478,L0001970,4023
L0003613,L0001111,2372
L0001513,L0000204,3101
L0001286,L0000405,192
L0002793,L0003820,1670
L0002450,L0003614,2874
L0003445,L0001175,1339
L0000639,L0001905,837
L0000836,L0003433,560
L0003292,L0001743,3362
L0003599,L0000150,1972
L0002338,L0003496,2399
L0001710,L0003867,1094
L0003207,L0003771,3354
L0002590,L0003625,1102
L0004081,L0003845,502
L0003314,L0000674,1637
L0003413,L0001512,3187
L0003930,L0003046,604
L0003707,L0000249,2112
L0001930,L0001413,3553
L0003536,L0001176,2682
L0001862,L0003832,1517
L0000393,L0000233,3225
L0000517,L0003307,4009
L0003486,L0000217,707
L0003860,L0003982,507
L0003156,L0002695,3467
L0001948,L0001505,3184
L0003451,L0000871,3021
L0000385,L0000296,3610
L0002906,L0003232,200
L0002881,L0000064,461
L0002106,L0000339,1829
L0000499,L0002288,546
L0001622,L0003821,2640
L0004013,L0000621,3340
L0001040,L0002207,2768
L0002778,L0003129,3262
L0001650,L0001868,2392
L0001527,L0002368,349
L0002161,L0000754,227
L0003039,L0000629,4045
L0002584,L0001843,2634
L0000806,L0001190,662
L0000600,L0002331,1045
L0000611,L0003201,2073
L0003341,L0003504,2680
L0001265,L0002106,813
L0003450,L0001953,2601
L0001900,L0000525,713
L0001023,L0001227,2825
L0003403,L0000866,701
L0001303,L0000998,3160
L0003062,L0003404,193
L0004016,L0000685,2524
L0002517,L0001029,1788
L0003654,L0002153,1105
L0000879,L0000523,1849
L0000830,L0000782,3770
L0000522,L0002682,851
L0003721,L0003210,3340
L0003204,L0003299,2131
L0001014,L0002013,1604
L0003495,L0001531,2734
L0003525,L0000040,3084
L0001615,L0001431,3274
L0001715,L0000547,4081
L0001383,L0002892,3096
L0000580,L0002861,2061
L0001924,L0002846,3484
L0000797,L0001806,3803
L0001009,L0002261,2907
L0003482,L0002938,3018
L0001000,L0003892,1913
L0001253,L0002824,3361
L0001164,L0000109,1290
L0001637,L0003070,609
L0000967,L0002967,21
L0000659,L0002250,1597
L0002174,L0001067,3832
L0000206,L0001256,3099
L0003611,L0002948,3952
L0003383,L0000519,3229
L0000332,L0001387,860
L0002618,L0001801,528
L0003293,L0001069,120
L0000404,L0003834,660
L0003095,L0000691,3188
L0003690,L0000071,2092
L0003513,L0004057,2023
L0002071,L0002584,3907
L0002119,L0001226,330
L0000390,L0000060,2451
L0000662,L0003844,146
L0001727,L0001822,2660
L0001275,L0003856,2606
L0002999,L0001571,3770
L0002753,L0002124,1008
L0000402,L0002380,3356
L0003115,L0002834,324
L0001730,L0001007,2894
L0001126,L0002319,1436
L0000253,L0000481,1285
L0000056,L0003081,2963
L0000103,L0000232,2593
L0001165,L0002428,1833
L0001206,L0002766,3367
L0002663,L0001653,1305
L0000152,L0000069,2820
L0003765,L0002176,1035
L0001443,L0001564,1216
L0001331,L0001171,3028
L0003349,L0002543,263
L0003021,L0000276,2643
L0001229,L0002023,1671
L0002894,L0002639,955
L0003489,L0000899,3443
L0000431,L0002509,587
L0003987,L0001686,2617
L0004064,L0002877,143
L0001556,L0000007,1222
L0002869,L0000027,1068
L0001101,L0002469,3952
L0000004,L0000114,1970
L0003427,L0002764,2318
L0002272,L0003168,3518
L0002922,L0000905,3192
L0002102,L0001940,4064
L0001206,L0002485,762
L0003294,L0002943,3765
L0003979,L0000558,469
L0002844,L0003409,2815
L0001120,L0000066,3022
L0000817,L0002718,112
L0004015,L0001213,1738
L0003628,L0003196,1967
L0002980,L0001563,968
L0003574,L0003162,761
L0002244,L0002728,3643
L0001077,L0000607,3171
L0000634,L0003537,2784
L0002126,L0003969,207
L0001027,L0002544,3389
L0002835,L0001298,2623
L0001619,L0001889,649
L0000367,L0001033,3001
L0000962,L0003189,1333
L0001975,L0001990,2118
L0000682,L0001065,1183
L0002243,L0003408,2899
L0003261,L0001385,3617
L0001518,L0000835,914
L0003692,L0001210,1523
L0000411,L0003224,3656
L0003705,L0003832,1700
L0003549,L0002276,3643
L0000783,L0002124,636
L0000131,L0002988,2382
L0001307,L0001944,555
L0003433,L0000910,647
L0002434,L0001700,1042
L0003809,L0004005,1114
L0003001,L0000740,855
L0003865,L0002936,2179
L0003420,L0003721,310
L0003772,L0003876,3614
L0003613,L0002023,1613
L0003374,L0003690,2759
L0000031,L0003018,3283
L0003023,L0003578,1136
L0000840,L0003383,732
L0002019,L0000203,3275
L0002790,L0000820,81
L0001058,L0000544,1773
L0002993,L0003863,2097
L0003877,L0000392,3659
L0001397,L0000280,1739
L0000788,L0002693,2170
L0001103,L0001901,1052
L0000658,L0001196,1884
L0003675,L0001138,1730
L0002570,L0000961,367
L0002904,L0002503,335
L0000038,L0000500,1258
L0002405,L0001607,123
L0002207,L0003340,1428
L0003814,L0002861,532
L0000799,L0002306,199
L0003695,L0000050,3488
L0003913,L0000229,3128
L0000402,L0002275,2597
L0001175,L0002193,1392
L0002853,L0002193,483
L0000537,L0002707,16
L0002346,L0002802,1665
L0001748,L0003412,2032
L0003554,L0001541,1629
L0000768,L0000973,3402
L0000493,L0001565,3605
L0000852,L0001689,3879
L0000546,L0001981,3368
L0002084,L0000972,1557
L0002222,L0001883,341
L0001192,L0001299,2959
L0000481,L0003725,839
L0002158,L0003569,3642
L0002092,L0001968,3686
L0001936,L0001235,3487
L0003625,L0000921,3782
L0000760,L0003961,1088
L0000319,L0001093,41
L0003530,L0002242,3149
L0001688,L0001414,3183
L0002573,L0001366,265
L0002455,L0002498,251
L0000387,L0004011,1910
L0000796,L0003223,79
L0003920,L0001891,1159
L0002270,L0002373,3805
L0000315,L0002577,3158
L0000086,L0001351,576
L0000670,L0000907,1837
L0001730,L0003394,4085
L0002981,L0001000,737
L0003751,L0001571,2923
L0002093,L0003959,1159
L0002169,L0000363,1954
L0001897,L0003294,1206
L0003202,L0000132,3866
L0001073,L0002337,1194
L0001996,L0000032,478
L0003508,L0003706,3010
L0000301,L0002772,3804
L0003440,L0000571,2347
L0003860,L0000119,2275
L0000852,L0000087,3248
L0000837,L0002108,2579
L0002867,L0002677,2786
L0003245,L0003743,3194
L0002975,L0003500,3471
L0001403,L0000581,2043
L0003970,L0000248,3839
L0001854,L0002107,340
L0003369,L0001719,1883
L0000524,L0002396,1909
L0002135,L0001046,3900
L0003716,L0002770,662
L0002218,L0000827,886
L0000847,L0001982,209
L0000015,L0002398,2047
L0002559,L0002170,1244
L0001655,L0003717,3235
L0001565,L0003269,2718
L0003867,L0003572,579
L0001891,L0003640,3301
L0002921,L0001404,3203
L0003270,L0000053,3458
L0003614,L0000813,2795
L0000088,L0002822,766
L0001786,L0000904,2207
L0002243,L0002279,900
L0001129,L0002424,1377
L0000329,L0003302,744
L0000136,L0002868,580
L0002369,L0003016,1646
L0000065,L0002145,1584
L0003360,L0003468,272
L0002404,L0001944,172
L0001308,L0003288,2957
L0001240,L0002060,3268
L0002193,L0003080,4022
L0001045,L0001075,496
L0002745,L0002362,1879
L0001200,L0003017,3092
L0003652,L0002067,1451
L0003384,L0002549,338
L0000320,L0002601,552
L0000687,L0003274,1620
L0003219,L0001352,1201
L0000186,L0001801,2973
L0001009,L0001105,1931
L0003748,L0003036,2450
L0003380,L0000028,3501
L0000446,L0001122,2929
L0000324,L0003031,3224
L0002267,L0002283,3585
L0003429,L0000299,3733
L0002819,L0000065,2015
L0003044,L0003265,840
L0002867,L0003426,1493
L0000440,L0002537,2332
L0002271,L0002462,3808
L0003127,L0000922,525
L0003791,L0002018,3851
L0002693,L0003351,1305
L0002771,L0002526,3146
L0002498,L0001274,2782
L0000237,L0002836,3455
L0002757,L0000898,2858
L0001524,L0001081,2824
L0001462,L0002585,3116
L0000370,L0000508,2803
L0000685,L0003298,692
L0001618,L0001601,1429
L0002844,L0001457,2569
L0002347,L0003223,3704
L0003317,L0001532,176
L0000632,L0002677,2118
L0001298,L0003756,2467
L0003989,L0000696,1069
L0004073,L0002028,2496
L0001248,L0003862,3335
L0000196,L0000636,865
L0002848,L0002735,1770
L0003188,L0003258,3877
L0001683,L0001369,2051
L0003343,L0000940,145
L0000002,L0003102,404
L0003242,L0000737,3882
L0003545,L0001812,2168
L0002987,L0002885,4082
L0001164,L0001719,590
L0001377,L0002739,1397
L0001959,L0000194,353
L0001016,L0001200,1156
L0002582,L0002486,3332
L0001519,L0000605,3072
L0001888,L0003638,3612
L0002859,L0003519,3136
L0002279,L0001690,3466
L0004033,L0000857,1918
L0002737,L0003676,1549
L0004012,L0001029,1770
L0003344,L0000418,1926
L0002016,L0000623,3018
L0002149,L0002652,1476
L0001051,L0001896,3856
L0000946,L0001484,374
L0000040,L0002899,2459
L0000204,L0003579,777
L0003957,L0000541,100
L0000903,L0002454,4088
L0000539,L0002875,2650
L0000597,L0003752,0
L0003697,L0003289,1441
L0001228,L0000314,3766
L0000947,L0001687,3881
L0001299,L0002331,925
L0000671,L0002441,2203
L0002085,L0002135,1134
L0001866,L0002557,3171
L0002442,L0002163,64
L0003088,L0003306,3130
L0002442,L0002059,2751
L0001158,L0002940,2994
L0002421,L0002035,477
L0003491,L0001154,3178
L0003889,L0001485,3739
L0001439,L0001662,2115
L0001911,L0002906,1486
L0002942,L0000646,414
L0002335,L0001439,3453
L0001065,L0001341,587
L0003509,L0003429,3539
L0002323,L0000951,3667
L0002204,L0000286,3794
L0002635,L0001249,2904
L0003517,L0002750,2735
L0002524,L0000802,234
L0001156,L0001109,985
L0003854,L0001860,3472
L0000469,L0002070,1922
L0001943,L0000244,253
L0001026,L0003082,127
L0001546,L0000794,1904
L0004028,L0000266,3983
L0000526,L0000374,3420
L0000207,L0001164,2412
L0002249,L0001972,3099
L0001349,L0001758,3953
L0001880,L0002844,825
L0003658,L0001562,2821
L0000969,L0002402,2786
L0000427,L0003352,3546
L0001782,L0000821,3874
L0002721,L0001911,2872
L0000080,L0000438,614
L0003021,L0000349,998
L0003578,L0003397,1
L0003617,L0002220,2190
L0001879,L0002829,922
L0003798,L0001767,3038
L0001285,L0000931,1261
L0000330,L0001361,2975
L0000488,L0002001,1315
L0002471,L0001404,3519
L0003477,L0003859,1347
L0003939,L0003265,1517
L0002672,L0000649,3397
L0002134,L0000238,2005
L0001743,L0002464,1340
L0003146,L0001057,3057
L0000570,L0001797,2569
L0000475,L0003533,279
L0000667,L0000277,2147
L0001025,L0003423,3553
L0000986,L0003222,1347
L0002477,L0002706,3209
L0003128,L0000884,1569
L0000793,L0000364,3348
L0000262,L0002815,1663
L0002696,L0003123,1152
L0001425,L0001940,2416
L0003049,L0003427,2937
L0002571,L0003823,814
L0000316,L0004012,3213
L0002980,L0002388,1965
L0001524,L0003730,2592
L0003987,L0004075,2845
L0001317,L0000906,253
L0002978,L0003706,444
L0003330,L0001581,1461
L0002093,L0002392,103
L0001774,L0001951,3075
L0003334,L0000415,1603
L0002765,L0002766,2695
L0002786,L0003788,2122
L0000399,L0001533,118
L0002829,L0001738,2144
L0000488,L0003452,365
L0000408,L0000185,2892
L0002759,L0001703,2728
L0002861,L0003531,1040
L0000645,L0000823,2549
L0001743,L0002359,187
L0001807,L0003165,2609
L0001735,L0001222,3036
L0000945,L0000708,2271
L0000197,L0003900,728
L0003171,L0003243,1806
L0001109,L0003149,3849
L0003626,L0003768,2624
L0000029,L0000096,2713
L0001323,L0002571,1502
L0000858,L0001984,383
L0002269,L0000566,2407
L0002592,L0002466,1334
L0003827,L0001598,3900
L0001473,L0002245,2653
L0004054,L0003633,1596
L0000873,L0000002,1477
L0000864,L0001239,1153
L0003666,L0002697,1027
L0000246,L0001113,613
L0000879,L0003549,3168
L0003206,L0003503,2592
L0000381,L0002471,3432
L0001353,L0001035,3092
L0000051,L0002171,1920
L0002227,L0003072,232
L0001430,L0003181,1088
L0000565,L0002363,940
L0003871,L0000022,1476
L0003169,L0002717,2598
