LANDMARK_ID,LANDMARK_ID,DISTANCE
L0033604,L0017410,64564
L0010693,L0030885,61855
L0045157,L0056130,20368
L0058974,L0040735,9282
L0042607,L0044963,37910
L0013351,L0023815,33823
L0011700,L0008682,44593
L0034930,L0041072,38779
L0007958,L0048335,39339
L0031070,L0047871,43494
L0002660,L0021327,36340
L0063557,L0013303,5186
L0008242,L0054571,45825
L0062116,L0021212,33946
L0027135,L0038761,34373
L0054316,L0030416,2293
L0048755,L0049365,38858
L0000456,L0002735,26602
L0039301,L0045106,54016
L0051576,L0060189,33487
L0028210,L0045757,34520
L0008231,L0024871,37941
L0061852,L0016830,54514
L0062817,L0012415,44390
L0045217,L0039363,13371
L0027764,L0043372,53324
L0062107,L0048596,23199
L0047602,L0046990,24000
L0021089,L0001688,32047
L0043096,L0005578,38518
L0046694,L0033207,1040
L0001725,L0060361,54730
L0015824,L0035556,10968
L0021202,L0035707,34617
L0063326,L0002197,33273
L0004269,L0026651,1489
L0031886,L0042000,11806
L0052315,L0050795,10737
L0019321,L0048422,55578
L0021016,L0032280,31342
L0058429,L0030370,39268
L0062932,L0043586,55207
L0022782,L0050415,8943
L0047511,L0045559,62621
L0020086,L0043054,2239
L0001992,L0034423,60788
L0052129,L0064568,58613
L0028086,L0042234,49271
L0020185,L0036816,56900
L0006658,L0003344,13841
L0042889,L0033829,27589
L0064584,L0041608,10962
L0061941,L0044528,7987
L0013224,L0016373,16160
L0008796,L0034222,36291
L0015132,L0003651,20940
L0046193,L0050773,46583
L0029405,L0003062,17400
L0050339,L0010979,27117
L0031460,L0025794,17668
L0004567,L0014043,39839
L0024166,L0023904,976
L0036643,L0031318,62297
L0053725,L0036964,422
L0061772,L0042720,15422
L0057352,L0025685,17112
L0044870,L0059646,16111
L0051445,L0055890,12143
L0024185,L0016079,31193
L0023287,L0049032,20775
L0024336,L0047645,9469
L0009230,L0023642,16007
L0030653,L0039688,65161
L0048217,L0018283,61112
L0040130,L0032141,57899
L0019203,L0012972,3612
L0020443,L0056576,51878
L0050017,L0035243,14658
L0009112,L0004624,36122
L0046264,L0063548,36908
L0020544,L0058137,13516
L0000422,L0045439,32567
L0041003,L0043971,40442
L0011950,L0045348,36931
L0034690,L0036231,53211
L0042844,L0011120,6884
L0062744,L0035323,59642
L0051226,L0043410,34573
L0034639,L0005244,65160
L0059890,L0047642,6123
L0044844,L0018863,11828
L0038228,L0050876,39869
L0048274,L0001528,43983
L0021824,L0039131,24867
L0042628,L0010351,2576
L0042134,L0041340,17624
L0019669,L0051641,61756
L0034497,L0054636,8061
L0023374,L0028718,61387
L0027608,L0050962,25463
L0025398,L0056251,62563
L0012111,L0023919,14919
L0062442,L0036365,37669
L0009718,L0046874,14906
L0008302,L0044376,30196
L0037962,L0017032,12263
L0013044,L0051586,55416
L0043005,L0044399,14233
L0018871,L0000953,63625
L0038250,L0061115,45040
L0028689,L0036355,3508
L0007621,L0010679,37626
L0051461,L0022547,17125
L0057396,L0009273,60154
L0033533,L0025623,54858
L0040271,L0053894,7408
L0059884,L0019828,40762
L0036673,L0050224,54696
L0028037,L0002114,6517
L0019945,L0008861,17903
L0053253,L0005249,2294
L0051641,L0026081,12989
L0008203,L0047473,18447
L0058548,L0009484,12562
L0031251,L0050383,34555
L0033915,L0031185,55507
L0033932,L0053543,54553
L0018056,L0024884,13669
L0044602,L0040012,22122
L0000805,L0001762,64188
L0038957,L0022206,21116
L0001060,L0060120,27903
L0061952,L0017317,59256
L0030314,L0007787,59347
L0006726,L0033131,45974
L0025812,L0049972,50397
L0003911,L0034316,32411
L0058083,L0019320,13294
L0003199,L0039506,61781
L0064814,L0016557,14092
L0040700,L0017301,52576
L0007265,L0034730,21648
L0040152,L0002769,50079
L0044135,L0009738,1372
L0050431,L0061241,48602
L0040606,L0041851,50258
L0023502,L0043043,1982
L0002609,L0042242,763
L0048895,L0011573,15589
L0031436,L0029562,33198
L0045972,L0015124,42506
L0060666,L0008041,54639
L0046164,L0025948,19346
L0052914,L0001754,20210
L0027456,L0017907,35184
L0018541,L0040416,6444
L0016989,L0010891,2062
L0015155,L0008563,32065
L0043531,L0047803,38767
L0003013,L0052525,7348
L0023971,L0033865,7060
L0030600,L0013698,49073
L0062530,L0017601,46873
L0007233,L0041660,23426
L0024518,L0036552,27802
L0040689,L0012101,24345
L0059624,L0027242,43377
L0050210,L0047815,37379
L0003849,L0007641,34102
L0056636,L0047613,56517
L0040775,L0042239,30695
L0053104,L0000040,35362
L0037779,L0028717,31119
L0027071,L0032424,16743
L0026052,L0053789,23923
L0062445,L0041187,61915
L0003148,L0044873,20881
L0056090,L0045912,44215
L0030884,L0017672,60448
L0011609,L0049768,52041
L0049890,L0047727,57462
L0035574,L0039074,45135
L0010369,L0009975,9084
L0009074,L0029392,41423
L0021571,L0039860,61073
L0037738,L0058925,14271
L0015528,L0044258,24741
L0062104,L0054232,35842
L0013506,L0032547,5267
L0055551,L0014277,38647
L0031288,L0035513,7715
L0007616,L0027659,48593
L0060652,L0006752,44457
L0043074,L0011314,19758
L0005638,L0005863,48014
L0027992,L0028351,51420
L0017492,L0014937,9120
L0000489,L0060785,16412
L0015143,L0031774,57264
L0062367,L0007748,32074
L0035209,L0063357,1804
L0031548,L0059525,31529
L0038915,L0038600,24636
L0055744,L0009463,35101
L0029126,L0001669,45623
L0064551,L0030961,2640
L0037776,L0007502,45171
L0017607,L0021460,16232
L0007408,L0008567,4116
L0026988,L0016942,52168
L0014058,L0000837,38967
L0018840,L0025950,33776
L0021661,L0044694,59034
L0010231,L0037025,8231
L0059246,L0043175,11368
L0005648,L0041352,37396
L0036911,L0053215,28023
L0024558,L0009551,3734
L0040879,L0012143,56038
L0003798,L0050113,6785
L0053802,L0005521,53147
L0002698,L0030667,40260
L0062186,L0013654,47654
L0002130,L0058316,16013
L0001306,L0019445,55823
L0046579,L0049640,1001
L0016824,L0028886,63723
L0013623,L0027882,53598
L0042181,L0006906,40902
L0002478,L0010470,1411
L0044436,L0025032,64485
L0007270,L0046224,16229
L0026437,L0050998,1095
L0061841,L0014503,52412
L0041827,L0062614,61568
L0039603,L0032760,33293
L0004504,L0005726,44087
L0021573,L0031865,17778
L0001868,L0063480,24693
L0064191,L0027904,22229
L0052598,L0061807,47371
L0060879,L0051878,53551
L0014519,L0048711,43818
L0043168,L0012045,23747
L0026237,L0000492,50528
L0013688,L0048226,11282
L0020945,L0037120,35489
L0058074,L0020443,20717
L0015175,L0048744,46535
L0002463,L0026519,63693
L0044576,L0044797,42488
L0026219,L0029492,61733
L0044092,L0018200,11980
L0016271,L0024492,51624
L0058493,L0000375,27294
L0015686,L0017963,11343
L0026465,L0030317,35987
L0059831,L0058973,32953
L0026953,L0016896,43372
L0020436,L0033812,4550
L0045497,L0055459,9883
L0005701,L0004063,40759
L0048753,L0039267,46796
L0035813,L0002521,2376
L0015997,L0002540,46028
L0012592,L0057597,60736
L0007695,L0011537,6803
L0051750,L0060662,5716
L0051151,L0003408,38815
L0036483,L0031838,47799
L0037742,L0064008,6732
L0062844,L0007227,13006
L0057105,L0030655,22464
L0045088,L0001410,65288
L0061782,L0027305,37276
L0053170,L0030318,60917
L0017670,L0061499,27981
L0038679,L0031843,10647
L0052424,L0020096,33090
L0055349,L0042642,40372
L0023761,L0042576,10738
L0030318,L0025435,11712
L0017143,L0061502,31231
L0039916,L0007769,64234
L0004217,L0040639,31329
L0016237,L0005452,12398
L0044405,L0063909,38522
L0058675,L0019049,46495
L0038116,L0007747,38072
L0033097,L0038774,9077
L0040815,L0005750,52783
L0000578,L0043617,59655
L0055680,L0002192,55589
L0030320,L0050625,16916
L0033925,L0064125,9060
L0034383,L0063071,32259
L0040567,L0000246,37924
L0009051,L0005411,23825
L0007984,L0055693,56671
L0016969,L0032164,53866
L0052349,L0024481,41745
L0040773,L0009571,33460
L0030839,L0003218,33678
L0065458,L0020977,9047
L0056321,L0023757,24059
L0001521,L0058601,62092
L0000625,L0024065,34148
L0038661,L0054664,50446
L0045804,L0003335,53385
L0037573,L0050042,8673
L0054542,L0019838,14175
L0017447,L0022171,28930
L0002724,L0040152,63528
L0022208,L0013145,59855
L0044076,L0053116,35680
L0025997,L0033641,61299
L0043104,L0050736,17120
L0023956,L0006030,10084
L0008029,L0048259,51103
L0011847,L0014940,59444
L0000994,L0014258,59736
L0038349,L0006129,26937
L0013687,L0046230,56230
L0021137,L0051106,7494
L0016418,L0039670,57807
L0053719,L0005789,34870
L0028904,L0016186,34556
L0015420,L0023652,44233
L0046692,L0056139,45856
L0038369,L0013212,39920
L0013494,L0000086,18925
L0044778,L0062993,29366
L0037008,L0041572,41683
L0054228,L0000031,19488
L0027896,L0004222,20984
L0025931,L0052255,28405
L0026409,L0061108,33233
L0046063,L0007576,54479
L0058084,L0044456,32952
L0033117,L0041266,56126
L0036557,L0030663,32544
L0046299,L0000186,44754
L0037416,L0055029,56785
L0024298,L0042330,23244
L0028993,L0029808,860
L0053842,L0040418,46655
L0032792,L0040788,24123
L0020873,L0053059,22133
L0001419,L0002193,62008
L0031359,L0027898,61846
L0016279,L0064218,46043
L0038759,L0052038,3934
L0040186,L0042621,9707
L0041112,L0017351,32653
L0001926,L0026299,34464
L0034653,L0010890,38077
L0057514,L0056263,40639
L0026343,L0001949,10615
L0047834,L0025440,13581
L0030858,L0042100,28687
L0046045,L0051360,43434
L0032963,L0061443,47986
L0022040,L0038994,45973
L0001904,L0065322,9576
L0046405,L0062475,28968
L0007105,L0021374,40509
L0053660,L0005144,20888
L0014175,L0051775,16187
L0044452,L0049043,46507
L0056162,L0040633,29097
L0025690,L0049490,2520
L0004445,L0035142,28779
L0047520,L0016457,28793
L0052636,L0030612,14859
L0026186,L0060445,25887
L0055925,L0064280,60727
L0019450,L0003747,52928
L0009762,L0015507,63078
L0017335,L0032353,14585
L0012131,L0024786,43494
L0009240,L0004893,39654
L0043579,L0033453,12406
L0004217,L0030082,13470
L0056953,L0032897,54133
L0061776,L0005825,18037
L0051607,L0007062,10199
L0010711,L0038976,6562
L0048571,L0038829,59553
L0013101,L0016681,32613
L0053854,L0019323,24660
L0049264,L0003035,59392
L0045548,L0009301,29213
L0050704,L0010287,24903
L0000474,L0036490,11384
L0061073,L0062669,8212
L0002129,L0037634,4102
L0000918,L0013936,25484
L0026077,L0039317,44766
L0020000,L0022024,40572
L0053131,L0047732,26978
L0011297,L0016632,15799
L0045282,L0060242,32466
L0001704,L0016166,13736
L0018155,L0022836,43596
L0060617,L0010465,13634
L0009616,L0045667,54042
L0021863,L0047219,56383
L0030316,L0057760,48521
L0058010,L0055996,7584
L0048291,L0026049,51491
L0046888,L0014060,22919
L0038783,L0059608,22206
L0058227,L0021844,32557
L0026153,L0004426,15118
L0008751,L0006544,29632
L0055903,L0001200,16464
L0011632,L0010057,53147
L0014784,L0010671,44156
L0005972,L0055417,45179
L0007815,L0040156,21818
L0058774,L0014980,60385
L0023430,L0020791,42335
L0038390,L0031442,8728
L0011023,L0042361,13444
L0059080,L0000360,12390
L0006939,L0022180,3541
L0019891,L0003965,56986
L0001705,L0012685,63586
L0016058,L0049548,22432
L0035614,L0065353,44342
L0063841,L0009442,12736
L0037544,L0029669,11474
L0037490,L0024399,6012
L0051451,L0045675,3126
L0062076,L0048819,13378
L0009365,L0053876,54085
L0051102,L0013102,2257
L0031171,L0024304,32103
L0038745,L0042446,54757
L0015427,L0033580,45139
L0016102,L0009450,58437
L0055214,L0053541,12691
L0045117,L0040327,40815
L0064315,L0026414,36053
L0004219,L0046297,49750
L0061802,L0047292,24282
L0064396,L0061938,5226
L0043260,L0007415,61298
L0047681,L0038831,39193
L0062374,L0041060,41100
L0016077,L0012512,3220
L0055627,L0015742,1711
L0002056,L0035823,1154
L0052958,L0053778,22131
L0026371,L0036642,32684
L0037224,L0011805,372
L0049729,L0019513,46923
L0053869,L0001981,15577
L0030689,L0063709,39903
L0057966,L0000522,30271
L0014669,L0052199,5251
L0059013,L0034082,49800
L0036738,L0057836,58729
L0064548,L0041063,60671
L0061036,L0063638,5145
L0021322,L0017784,29171
L0016757,L0063124,36475
L0056154,L0057760,36135
L0043487,L0041569,14389
L0052251,L0009684,19683
L0030888,L0002243,48393
L0057755,L0039617,43276
L0052454,L0059524,44278
L0045035,L0049963,31151
L0062890,L0058272,3960
L0056260,L0006363,47146
L0013329,L0016606,30449
L0062514,L0003295,46987
L0026872,L0048150,57766
L0023105,L0055006,25849
L0047498,L0056646,3918
L0060751,L0004348,3503
L0052410,L0058716,12576
L0048644,L0055858,48469
L0041784,L0059145,8258
L0005579,L0005068,1049
L0056783,L0028281,523
L0020534,L0019686,2851
L0056259,L0062427,8202
L0059876,L0044436,36618
L0058362,L0006705,48030
L0043381,L0055796,45046
L0022255,L0008015,28645
L0017883,L0007537,30379
L0009594,L0030429,652
L0053388,L0020853,1318
L0037146,L0004853,28047
L0038546,L0016531,23271
L0065472,L0012401,27263
L0010607,L0007086,54808
L0030888,L0025232,41588
L0013631,L0025613,43670
L0001548,L0024187,53793
L0058448,L0055231,58881
L0036532,L0053870,37656
L0064012,L0044471,42343
L0014350,L0040771,8899
L0061006,L0022155,53611
L0030630,L0008872,20894
L0059142,L0001757,63887
L0025897,L0030760,29041
L0022509,L0013475,51381
L0053233,L0032526,10771
L0001724,L0038988,15952
L0045789,L0029043,25785
L0055031,L0046449,63435
L0017029,L0057768,10126
L0052853,L0057759,50077
L0046290,L0014443,19563
L0061379,L0045373,53407
L0064281,L0062647,63058
L0032849,L0027710,7640
L0028392,L0025574,53272
L0037832,L0032749,63704
L0054986,L0030629,45139
L0063302,L0035893,63383
L0061002,L0039380,11259
L0049109,L0027608,46591
L0021962,L0039047,16955
L0016925,L0046895,25874
L0030556,L0061193,45553
L0049805,L0018405,27863
L0057673,L0036106,43898
L0030525,L0049077,50098
L0023629,L0061689,4218
L0054758,L0058000,12412
L0029981,L0051159,25781
L0046640,L0010201,22184
L0021621,L0021462,730
L0005231,L0024132,12748
L0025245,L0047879,27437
L0043491,L0033779,6964
L0056039,L0006247,62580
L0000867,L0051439,20824
L0051867,L0004789,3876
L0030872,L0022710,38287
L0031853,L0004974,61460
L0023616,L0034791,2502
L0027440,L0051874,37146
L0034556,L0037907,54669
L0033600,L0014891,11856
L0023017,L0018655,34169
L0059492,L0005315,50926
L0017922,L0025118,47187
L0063017,L0060217,28679
L0042526,L0010998,48180
L0045681,L0060754,26475
L0024093,L0034672,18135
L0036887,L0040908,50680
L0043035,L0013992,64502
L0058756,L0007086,64803
L0054761,L0031287,41082
L0023849,L0049198,24688
L0024292,L0013640,8178
L0064057,L0022232,34080
L0064422,L0036947,28334
L0000536,L0006015,32220
L0036998,L0041691,45240
L0059207,L0053293,58395
L0027118,L0044040,52879
L0038777,L0029263,18971
L0036713,L0054502,20096
L0020686,L0041400,38007
L0009741,L0039779,16157
L0018705,L0000364,28546
L0051093,L0023945,61092
L0004513,L0046874,20627
L0004174,L0012240,63760
L0031695,L0011629,4237
L0059264,L0006361,795
L0001008,L0052302,54215
L0016685,L0037313,20496
L0041921,L0042778,25241
L0011667,L0032356,43840
L0036577,L0012786,32388
L0027749,L0034672,45017
L0032535,L0002310,12256
L0042635,L0064916,53767
L0021106,L0021641,44605
L0053399,L0053884,13485
L0020690,L0004784,30679
L0006498,L0050250,36788
L0057929,L0013867,23573
L0039025,L0044621,20136
L0054579,L0042023,6042
L0048600,L0017731,49660
L0060776,L0046089,15262
L0027977,L0043701,58826
L0057679,L0003530,37422
L0061908,L0024934,52331
L0011432,L0014983,558
L0022164,L0034190,56159
L0036083,L0014155,7065
L0031718,L0048366,3723
L0063494,L0044752,33614
L0016710,L0043517,52488
L0010199,L0050836,52434
L0042620,L0064966,36296
L0026361,L0026269,64365
L0051709,L0029294,13403
L0058450,L0024052,37949
L0006480,L0020953,62452
L0020378,L0023358,2816
L0026627,L0045667,62709
L0059308,L0000937,2420
L0046269,L0038880,38966
L0010173,L0060551,10840
L0020431,L0040016,38164
L0056073,L0041112,20164
L0057409,L0029771,1689
L0032418,L0019899,2024
L0030247,L0028997,13283
L0040433,L0015539,54378
L0031740,L0001205,28406
L0018634,L0041437,56827
L0060329,L0025715,23456
L0042755,L0030377,63274
L0063051,L0020899,55090
L0040734,L0054433,39816
L0048761,L0060360,9730
L0011276,L0011086,51197
L0005533,L0064009,22264
L0053990,L0058429,41419
L0021466,L0062952,58090
L0030927,L0046388,13163
L0035165,L0042719,51956
L0033378,L0016597,6801
L0049896,L0019348,39990
L0057327,L0054898,44580
L0054887,L0013559,12377
L0006357,L0062535,30899
L0042614,L0043805,52518
L0054978,L0014809,48481
L0058112,L0017046,63473
L0058026,L0031559,47680
L0015812,L0012079,28118
L0057228,L0033678,48151
L0010377,L0040524,51360
L0029047,L0043081,46944
L0001152,L0002059,51635
L0011638,L0001765,43547
L0052680,L0049021,18260
L0032796,L0012907,36333
L0063705,L0021156,23054
L0056309,L0044806,22837
L0058689,L0026378,41224
L0025717,L0040377,9800
L0004618,L0054762,24416
L0042693,L0005045,63000
L0046707,L0015173,30100
L0028634,L0009281,34435
L0060530,L0052052,1863
L0024453,L0004530,6369
L0056944,L0020046,60332
L0022649,L0016897,54564
L0045094,L0044836,64074
L0059556,L0016713,31135
L0058792,L0059600,56641
L0008559,L0012199,21584
L0036187,L0051187,27275
L0064906,L0038414,63162
L0028489,L0038513,53001
L0042045,L0040895,58956
L0009711,L0016221,16642
L0059980,L0038444,24800
L0006667,L0052911,19351
L0017541,L0012531,21414
L0060858,L0053581,32763
L0024825,L0045670,8538
L0014513,L0033001,50755
L0051870,L0004165,34833
L0032949,L0006668,3944
L0043713,L0005097,56027
L0038797,L0041716,61564
L0006974,L0050796,11083
L0031696,L0014075,56816
L0008933,L0015161,16506
L0007917,L0045880,25506
L0031747,L0057116,35221
L0001565,L0000187,45885
L0056136,L0019397,21918
L0018233,L0021392,42560
L0063988,L0023462,2215
L0023279,L0056300,33033
L0021027,L0010521,37296
L0039650,L0065042,35791
L0002017,L0046301,54744
L0063244,L0053567,41421
L0021489,L0007549,43470
L0038419,L0000872,29146
L0004982,L0015132,42406
L0034283,L0042280,2305
L0044525,L0025614,44163
L0060448,L0042527,6066
L0015304,L0007036,31495
L0032226,L0049793,11101
L0009836,L0030083,23178
L0033706,L0040538,6796
L0061065,L0032390,48274
L0057160,L0004949,34783
L0018850,L0012034,35382
L0022336,L0027050,57457
L0043746,L0032489,33307
L0002923,L0048925,33087
L0049130,L0010860,42483
L0062942,L0042005,40661
L0028130,L0012075,55570
L0054230,L0062093,45985
L0052025,L0011929,65039
L0064510,L0046756,56037
L0014526,L0058554,25933
L0038330,L0049405,34609
L0033397,L0036575,18584
L0024834,L0042877,18748
L0046714,L0034837,13928
L0032373,L0031959,57145
L0050264,L0022378,26376
L0034586,L0046414,23118
L0037644,L0036549,5700
L0035610,L0040153,44715
L0051184,L0000184,20502
L0011780,L0047510,36924
L0058680,L0027398,14346
L0039076,L0026097,64531
L0045062,L0018531,35706
L0021095,L0062989,5149
L0002180,L0039393,25413
L0059616,L0010246,57771
L0023599,L0014042,25209
L0046657,L0003417,31862
L0034484,L0004568,60790
L0008560,L0029478,22128
L0036948,L0036405,42506
L0023274,L0001166,36458
L0061300,L0019209,25282
L0044926,L0059674,17903
L0058102,L0062188,6230
L0019009,L0050880,34706
L0004397,L0033155,53626
L0063277,L0045718,10902
L0022289,L0046946,6062
L0041396,L0039477,12511
L0041456,L0038792,32568
L0041905,L0035026,5040
L0002727,L0049311,4659
L0065493,L0020991,60309
L0036223,L0053947,21502
L0028743,L0063217,43672
L0048337,L0026191,48765
L0008439,L0034150,25495
L0006326,L0009594,23690
L0062278,L0057630,4746
L0026869,L0054003,37446
L0063095,L0040999,22764
L0029725,L0048594,24856
L0030065,L0043370,4921
L0039626,L0007813,5484
L0047815,L0045458,50048
L0009463,L0061449,54121
L0036997,L0056152,16012
L0039289,L0018537,3245
L0026027,L0040951,48979
L0059122,L0046099,24531
L0020896,L0045281,40934
L0010231,L0009149,61319
L0002063,L0050842,54642
L0056521,L0056053,26083
L0053370,L0046642,13206
L0003079,L0000083,5047
L0009595,L0017574,39059
L0058007,L0039459,7332
L0017137,L0018693,30507
L0037588,L0016689,21207
L0064655,L0046577,22995
L0054839,L0054024,63795
L0061552,L0048056,50894
L0018118,L0042372,42543
L0042354,L0048469,57384
L0014485,L0031279,59356
L0038449,L0028799,5846
L0056785,L0048139,5099
L0051913,L0005129,55600
L0017387,L0048724,5864
L0008291,L0046491,18876
L0005369,L0019030,64386
L0016354,L0015381,58820
L0042517,L0013827,11817
L0052847,L0034037,58848
L0063726,L0047840,56802
L0056890,L0043995,64269
L0034722,L0008639,33926
L0059817,L0011883,11035
L0061075,L0058985,16714
L0015372,L0016594,43722
L0011922,L0037360,60209
L0027097,L0016238,26262
L0036399,L0002853,56581
L0023672,L0041380,26748
L0044681,L0000619,14285
L0007216,L0024012,24840
L0008787,L0031737,6313
L0008891,L0052146,29376
L0023478,L0009348,17440
L0040360,L0051851,44344
L0030962,L0058729,56182
L0011421,L0056160,1308
L0035007,L0053359,13534
L0010486,L0013471,40434
L0020707,L0051349,42329
L0043382,L0002699,50734
L0011936,L0019180,14606
L0056100,L0031299,23574
L0041869,L0031301,64732
L0032481,L0027074,24808
L0011697,L0064932,37576
L0050333,L0042856,15537
L0021840,L0060166,37015
L0000390,L0041127,21631
L0061171,L0050200,63095
L0004678,L0029004,14219
L0042793,L0037626,328
L0000695,L0019911,25330
L0008548,L0014123,12217
L0045240,L0033841,59594
L0024699,L0062493,13445
L0044620,L0018622,49159
L0008627,L0053538,1722
L0004868,L0051524,5341
L0036977,L0009596,17037
L0048240,L0063060,61760
L0028984,L0044730,57552
L0023252,L0015233,9718
L0001649,L0001641,17817
L0029898,L0039076,10747
L0065531,L0035316,15968
L0000842,L0024220,4695
L0005741,L0024282,46342
L0010455,L0027658,18597
L0021013,L0050349,64535
L0025953,L0016370,3980
L0063327,L0003065,49820
L0034343,L0028475,6829
L0040616,L0008364,2992
L0002959,L0010764,45675
L0007215,L0057001,28005
L0019771,L0010160,47283
L0063906,L0026943,21829
L0019166,L0029291,13425
L0049905,L0021782,16158
L0037354,L0064694,28261
L0001876,L0012971,33331
L0061926,L0048476,62379
L0043102,L0062398,18190
L0046986,L0001579,18034
L0065270,L0061169,44198
L0026479,L0055891,29523
L0054190,L0000573,4135
L0055761,L0039735,64951
L0027328,L0037753,37892
L0056109,L0017724,36337
L0063064,L0055638,2897
L0021946,L0060510,49239
L0047228,L0016840,38655
L0006126,L0048982,26567
L0003354,L0004912,19592
L0062121,L0043066,27946
L0054044,L0056968,63095
L0007579,L0002958,60272
L0035478,L0061301,53668
L0031386,L0034305,10096
L0060513,L0053720,20769
L0051814,L0055366,56925
L0045783,L0000382,54113
L0062295,L0000262,63552
L0053424,L0020235,35747
L0001786,L0044319,59967
L0038795,L0059245,637
L0000047,L0061396,12357
L0044348,L0051638,22379
L0058362,L0005125,35383
L0007835,L0011902,24073
L0046925,L0052101,48040
L0016176,L0001721,41923
L0045825,L0030801,58243
L0051255,L0064733,57371
L0022544,L0063813,16401
L0048091,L0020892,58335
L0024363,L0064208,21273
L0037019,L0063717,39345
L0017481,L0047691,30662
L0026074,L0055676,19639
L0021901,L0040845,37448
L0061345,L0018889,54169
L0027870,L0049501,861
L0040900,L0034317,12329
L0028095,L0059842,18423
L0031880,L0001985,50126
L0016408,L0005880,60924
L0064456,L0015533,12466
L0037473,L0007790,56062
L0021762,L0055107,49998
L0008618,L0052968,28886
L0023688,L0039441,13839
L0007662,L0042013,39223
L0020330,L0048038,11563
L0004482,L0052449,56970
L0057281,L0025204,30721
L0035863,L0033406,47409
L0054123,L0012841,22303
L0013124,L0018453,12948
L0057446,L0017926,37750
L0054860,L0050184,52743
L0050821,L0029290,11513
L0016987,L0023919,53703
L0017087,L0009149,20185
L0028206,L0039200,23442
L0058585,L0014786,8442
L0037813,L0040056,3868
L0001820,L0050890,40984
L0038523,L0030152,23319
L0039595,L0031948,7208
L0061237,L0064613,36031
L0018157,L0061073,4079
L0000162,L0044570,57460
L0060974,L0038944,52241
L0063941,L0001566,23730
L0032204,L0017053,44127
L0014817,L0060065,5821
L0001450,L0055153,34810
L0012080,L0022904,48265
L0043466,L0049774,33300
L0047537,L0060138,50242
L0007549,L0030523,40260
L0003909,L0013870,8197
L0030511,L0038371,2690
L0031910,L0055944,23445
L0064368,L0058155,62908
L0011474,L0048443,64100
L0002427,L0027317,36361
L0013109,L0041810,39874
L0040983,L0024224,64039
L0005757,L0049551,44911
L0011280,L0037855,5538
L0029589,L0054351,26081
L0034097,L0045648,7018
L0017119,L0037321,62400
L0006783,L0051753,24377
L0047166,L0035022,59546
L0043687,L0060153,29816
L0009519,L0044495,13633
L0011365,L0058976,45553
L0039899,L0025521,8923
L0002637,L0024096,9207
L0054960,L0020828,42737
L0045178,L0059492,48475
L0058367,L0037777,18834
L0026151,L0030186,3491
L0061436,L0022209,38876
L0007398,L0014042,2226
L0006392,L0054066,55316
L0002595,L0062889,24528
L0025852,L0056324,21684
L0035755,L0031279,54220
L0011226,L0039053,61563
L0027285,L0027294,10271
L0006567,L0034333,14975
L0059453,L0017506,50098
L0062542,L0041578,17625
L0020000,L0020063,44972
L0032755,L0009650,49748
L0008442,L0049758,54362
L0013678,L0046367,6813
L0053369,L0058339,62638
L0009121,L0055710,2285
L0061745,L0000636,47072
L0058665,L0015523,61429
L0059128,L0002081,12969
L0042482,L0020385,26223
L0053779,L0037277,46269
L0047660,L0044578,63096
L0027713,L0048523,12734
L0043348,L0048136,61070
L0018430,L0050937,10286
L0002658,L0057267,38688
L0023762,L0049515,28563
L0035322,L0057918,64030
L0062535,L0059709,1423
L0039384,L0005799,11603
L0006623,L0052553,6018
L0046475,L0023709,40673
L0051339,L0046471,25968
L0033082,L0043787,58996
L0057251,L0012541,24999
L0038539,L0015660,65428
L0038479,L0012596,8101
L0025887,L0025695,49641
L0021755,L0009109,3675
L0000398,L0014836,11974
L0008589,L0001666,15512
L0022345,L0007014,29659
L0024914,L0000308,55865
L0040446,L0030356,42538
L0001538,L0057209,50812
L0043211,L0055590,8461
L0048029,L0023130,52007
L0022055,L0040579,43111
L0001857,L0062919,64366
L0003541,L0022363,37211
L0001223,L0060501,60649
L0030088,L0055514,37880
L0047869,L0016274,26985
L0056962,L0029359,28177
L0046768,L0029869,53260
L0057858,L0050966,44716
L0008235,L0028803,28248
L0063255,L0061741,35549
L0060717,L0061276,20699
L0058945,L0024369,4709
L0015535,L0004672,27099
L0011565,L0009425,56050
L0054757,L0047141,6156
L0064225,L0010188,7576
L0014689,L0041634,15649
L0047025,L0043641,61276
L0002091,L0051931,16909
L0030973,L0056742,5079
L0016468,L0042447,42552
L0009062,L0010368,1793
L0046911,L0056075,57601
L0046693,L0049078,719
L0062733,L0010119,29991
L0047486,L0007192,22887
L0042203,L0028789,25002
L0059383,L0020450,56516
L0025978,L0048928,48843
L0022471,L0048155,12865
L0018684,L0018327,16619
L0045600,L0019015,42469
L0012456,L0023160,35854
L0048548,L0041110,46622
L0006951,L0015942,24629
L0010481,L0049560,58949
L0021202,L0019293,50593
L0015710,L0061651,19756
L0017716,L0047913,41819
L0048458,L0060566,13066
L0031908,L0029034,5522
L0048572,L0016806,26118
L0038700,L0028730,56528
L0054533,L0047299,6296
L0042257,L0027464,47196
L0054609,L0027845,40424
L0041441,L0026453,54643
L0004404,L0005756,35125
L0003681,L0032968,57592
L0012315,L0059925,24748
L0008865,L0048907,34808
L0057668,L0022401,60758
L0060902,L0040656,35803
L0004490,L0022431,45228
L0012815,L0063963,5623
L0062658,L0057124,40886
L0010326,L0011870,29115
L0060937,L0008071,23817
L0015487,L0058916,15512
